factor_1,factor_2,factor_3,factor_4,factor_5,label
0.222,0.1928,0.0785,0.146,0.09333333333333332,I need feedback on my progress
0.2313333333333333,0.18359999999999999,0.0925,0.11400000000000002,0.11466666666666667,I need feedback on my progress
0.22,0.1744,0.093,0.10900000000000001,0.11933333333333333,I need feedback on my progress
0.18266666666666667,0.1464,0.0725,0.13999999999999999,0.12133333333333332,I need feedback on my progress
0.2233333333333333,0.13879999999999998,0.0875,0.156,0.132,I need feedback on my progress
0.232,0.15,0.0775,0.155,0.168,I need feedback on my progress
0.18933333333333335,0.12200000000000001,0.0715,0.144,0.178,I need feedback on my progress
0.2053333333333333,0.1148,0.0945,0.14900000000000002,0.18733333333333332,I need feedback on my progress
0.216,0.1404,0.0985,0.16299999999999998,0.18466666666666667,I need feedback on my progress
0.19666666666666668,0.1372,0.0965,0.16899999999999998,0.18333333333333332,I need feedback on my progress
0.174,0.156,0.11600000000000002,0.21100000000000002,0.17400000000000002,I need feedback on my progress
0.22599999999999998,0.1516,0.11200000000000002,0.20600000000000002,0.1726666666666667,I need feedback on my progress
0.19333333333333333,0.14800000000000002,0.12050000000000001,0.191,0.16066666666666668,I need feedback on my progress
0.23066666666666666,0.1616,0.12000000000000002,0.162,0.158,I need feedback on my progress
0.21133333333333332,0.1448,0.1265,0.163,0.152,I need feedback on my progress
0.19466666666666665,0.168,0.15150000000000002,0.178,0.12133333333333333,I need feedback on my progress
0.19466666666666665,0.168,0.1025,0.174,0.12733333333333335,I need feedback on my progress
0.1846666666666667,0.15280000000000002,0.101,0.172,0.12133333333333332,I need feedback on my progress
0.19,0.19079999999999997,0.139,0.17099999999999999,0.11999999999999998,I need feedback on my progress
0.18533333333333332,0.16920000000000002,0.131,0.151,0.13133333333333336,I need feedback on my progress
0.18533333333333332,0.17520000000000002,0.1385,0.16899999999999998,0.13533333333333336,I need feedback on my progress
0.20733333333333334,0.1736,0.124,0.16899999999999998,0.11800000000000001,I need feedback on my progress
0.19933333333333333,0.1728,0.12999999999999998,0.156,0.08733333333333333,I need feedback on my progress
0.18000000000000002,0.1832,0.12349999999999998,0.156,0.10800000000000001,I need feedback on my progress
0.18533333333333332,0.174,0.1345,0.162,0.12733333333333335,I need feedback on my progress
0.17466666666666666,0.1624,0.1445,0.145,0.12399999999999999,I need feedback on my progress
0.19,0.1604,0.1145,0.16099999999999998,0.11666666666666667,I need feedback on my progress
0.2313333333333333,0.1472,0.1165,0.147,0.12000000000000001,I need feedback on my progress
0.22133333333333335,0.16400000000000003,0.1155,0.144,0.08600000000000001,I need feedback on my progress
0.24333333333333335,0.1332,0.0675,0.137,0.11333333333333334,I need feedback on my progress
0.24400000000000002,0.1348,0.07749999999999999,0.13999999999999999,0.10666666666666667,I need feedback on my progress
0.2306666666666667,0.1416,0.07250000000000001,0.13799999999999998,0.09933333333333334,I need feedback on my progress
0.23866666666666667,0.154,0.0815,0.146,0.09066666666666666,I need feedback on my progress
0.22533333333333333,0.14639999999999997,0.1075,0.149,0.08666666666666667,I need feedback on my progress
0.2,0.1496,0.12150000000000001,0.13799999999999998,0.10466666666666666,I need feedback on my progress
0.268,0.1496,0.1135,0.142,0.11066666666666666,I need feedback on my progress
0.25933333333333336,0.1536,0.10350000000000001,0.14700000000000002,0.12133333333333332,I need feedback on my progress
0.22333333333333333,0.13839999999999997,0.0965,0.139,0.1,I need feedback on my progress
0.26333333333333336,0.1616,0.12150000000000001,0.149,0.11466666666666667,I need feedback on my progress
0.21,0.1636,0.125,0.144,0.11,I need feedback on my progress
0.23999999999999996,0.1428,0.11300000000000002,0.153,0.11800000000000001,I need feedback on my progress
0.218,0.1404,0.0835,0.144,0.07666666666666666,I need feedback on my progress
0.28,0.1444,0.1045,0.122,0.08733333333333333,I need feedback on my progress
0.3,0.1324,0.078,0.11299999999999999,0.082,I need feedback on my progress
0.27799999999999997,0.1244,0.074,0.147,0.08800000000000001,I need feedback on my progress
0.27399999999999997,0.1548,0.1095,0.10200000000000001,0.09000000000000001,I need feedback on my progress
0.23266666666666666,0.14239999999999997,0.1015,0.11599999999999999,0.07533333333333334,I need feedback on my progress
0.20733333333333334,0.1368,0.09,0.11499999999999999,0.10133333333333334,I need feedback on my progress
0.23066666666666666,0.168,0.0905,0.125,0.07066666666666667,I need feedback on my progress
0.21666666666666667,0.15560000000000002,0.097,0.10300000000000001,0.08800000000000001,I need feedback on my progress
0.23066666666666666,0.1352,0.0935,0.118,0.09533333333333334,I need feedback on my progress
0.24666666666666665,0.12440000000000001,0.081,0.127,0.08666666666666667,I need feedback on my progress
0.21933333333333332,0.128,0.05500000000000001,0.11000000000000001,0.10533333333333333,I need feedback on my progress
0.31466666666666665,0.14679999999999999,0.093,0.147,0.10800000000000001,I need feedback on my progress
0.2613333333333333,0.1252,0.0695,0.21600000000000003,0.178,I need feedback on my progress
0.23733333333333334,0.132,0.0885,0.221,0.214,I need feedback on my progress
0.22866666666666666,0.14239999999999997,0.10299999999999998,0.174,0.19,I need feedback on my progress
0.21266666666666667,0.11879999999999999,0.10149999999999999,0.163,0.22666666666666666,I need feedback on my progress
0.21533333333333335,0.1476,0.084,0.194,0.264,I need feedback on my progress
0.17666666666666667,0.1192,0.054000000000000006,0.149,0.20933333333333334,I need feedback on my progress
0.18866666666666668,0.1356,0.061,0.147,0.20400000000000001,I need feedback on my progress
0.19133333333333333,0.1144,0.05349999999999999,0.10400000000000001,0.22999999999999998,I need feedback on my progress
0.20733333333333331,0.12,0.06499999999999999,0.145,0.22666666666666668,I need feedback on my progress
0.216,0.1268,0.0625,0.154,0.20400000000000001,I need feedback on my progress
0.18066666666666667,0.1284,0.020499999999999997,0.12899999999999998,0.22533333333333333,I need feedback on my progress
0.16666666666666666,0.13760000000000003,0.048,0.181,0.1673333333333333,I need feedback on my progress
0.18199999999999997,0.136,0.031,0.16,0.18933333333333333,I need feedback on my progress
0.16466666666666666,0.1208,0.0385,0.174,0.18866666666666668,I need feedback on my progress
0.16666666666666666,0.1104,0.0245,0.176,0.18400000000000002,I need feedback on my progress
0.132,0.132,0.054000000000000006,0.141,0.234,I need feedback on my progress
0.14933333333333335,0.1632,0.06599999999999999,0.15,0.20600000000000002,I need feedback on my progress
0.17400000000000002,0.1428,0.028500000000000004,0.155,0.21533333333333332,I need feedback on my progress
0.16333333333333336,0.136,0.036,0.188,0.21866666666666668,I need feedback on my progress
0.16333333333333336,0.142,0.0435,0.141,0.23,I need feedback on my progress
0.19866666666666666,0.12480000000000001,0.061,0.172,0.20933333333333334,I need feedback on my progress
0.17666666666666667,0.14120000000000002,0.06999999999999999,0.187,0.2033333333333333,I need feedback on my progress
0.17133333333333337,0.18280000000000002,0.0725,0.15999999999999998,0.2326666666666667,I need feedback on my progress
0.20133333333333334,0.1512,0.052000000000000005,0.198,0.21,I need feedback on my progress
0.184,0.1392,0.0995,0.22200000000000003,0.182,I need feedback on my progress
0.08666666666666667,0.12480000000000001,0.096,0.178,0.22533333333333333,I need feedback on my progress
0.20333333333333334,0.1168,0.082,0.134,0.24133333333333334,I need feedback on my progress
0.22800000000000004,0.13879999999999998,0.076,0.16999999999999998,0.20733333333333334,I need feedback on my progress
0.24000000000000005,0.13360000000000002,0.08449999999999999,0.16299999999999998,0.14133333333333334,I need feedback on my progress
0.25666666666666665,0.1404,0.12349999999999998,0.152,0.13866666666666666,I need feedback on my progress
0.22866666666666668,0.1416,0.10999999999999999,0.17099999999999999,0.18999999999999997,I need feedback on my progress
0.23466666666666666,0.16,0.1375,0.14300000000000002,0.14666666666666667,I need feedback on my progress
0.20666666666666667,0.1384,0.087,0.139,0.14600000000000002,I need feedback on my progress
0.18266666666666667,0.1232,0.11750000000000001,0.10900000000000001,0.13866666666666666,I need feedback on my progress
0.16266666666666665,0.128,0.08600000000000001,0.146,0.12933333333333333,I need feedback on my progress
0.23066666666666666,0.17919999999999997,0.10350000000000001,0.187,0.14866666666666667,I need feedback on my progress
0.23600000000000002,0.14560000000000003,0.1135,0.22599999999999998,0.16199999999999998,I need feedback on my progress
0.21666666666666667,0.1596,0.0945,0.257,0.178,I need feedback on my progress
0.228,0.1496,0.0905,0.29100000000000004,0.15666666666666668,I need feedback on my progress
0.25533333333333336,0.16519999999999999,0.0875,0.309,0.15533333333333335,I need feedback on my progress
0.23666666666666666,0.14800000000000002,0.0875,0.251,0.14933333333333335,I need feedback on my progress
0.24533333333333332,0.1564,0.1015,0.292,0.16933333333333334,I need feedback on my progress
0.224,0.1484,0.10899999999999999,0.31100000000000005,0.15866666666666665,I need feedback on my progress
0.26466666666666666,0.14,0.10499999999999998,0.337,0.14733333333333337,I need feedback on my progress
0.246,0.12919999999999998,0.06499999999999999,0.26199999999999996,0.11133333333333333,I need feedback on my progress
0.25399999999999995,0.1104,0.089,0.253,0.15,I need feedback on my progress
0.24799999999999997,0.1148,0.10200000000000001,0.27599999999999997,0.10666666666666667,I need feedback on my progress
0.21466666666666667,0.11320000000000001,0.10550000000000001,0.255,0.146,I need feedback on my progress
0.228,0.154,0.10400000000000001,0.255,0.16133333333333336,I need feedback on my progress
0.228,0.12480000000000001,0.10500000000000001,0.21600000000000003,0.13933333333333336,I need feedback on my progress
0.22333333333333333,0.1448,0.0975,0.225,0.15066666666666667,I need feedback on my progress
0.25533333333333336,0.1472,0.093,0.221,0.15266666666666667,I need feedback on my progress
0.18933333333333333,0.1184,0.0705,0.217,0.15466666666666665,I need feedback on my progress
0.18733333333333332,0.1396,0.0785,0.225,0.13533333333333333,I need feedback on my progress
0.20199999999999999,0.11720000000000001,0.0875,0.238,0.18,I need feedback on my progress
0.166,0.1392,0.08099999999999999,0.23199999999999998,0.14666666666666667,I need feedback on my progress
0.2233333333333333,0.1108,0.12149999999999998,0.23399999999999999,0.136,I need feedback on my progress
0.21066666666666667,0.12480000000000001,0.10300000000000001,0.22000000000000003,0.142,I need feedback on my progress
0.218,0.1204,0.081,0.275,0.14133333333333334,I need feedback on my progress
0.21,0.1164,0.0925,0.23600000000000004,0.12866666666666665,I need feedback on my progress
0.22666666666666666,0.1448,0.1285,0.261,0.15066666666666664,I need feedback on my progress
0.2233333333333333,0.1308,0.10299999999999998,0.261,0.15933333333333335,I need feedback on my progress
0.21466666666666664,0.1528,0.1255,0.30300000000000005,0.15066666666666664,I need feedback on my progress
0.20933333333333332,0.1404,0.0945,0.29500000000000004,0.172,I need feedback on my progress
0.20866666666666667,0.1356,0.11550000000000002,0.28700000000000003,0.13666666666666666,I need feedback on my progress
0.21866666666666665,0.17159999999999997,0.051500000000000004,0.23500000000000001,0.12466666666666666,I need feedback on my progress
0.25666666666666665,0.1616,0.058499999999999996,0.192,0.15,I need feedback on my progress
0.21333333333333335,0.1548,0.052000000000000005,0.175,0.10866666666666666,I need feedback on my progress
0.202,0.14800000000000002,0.05600000000000001,0.179,0.126,I need feedback on my progress
0.2,0.09879999999999999,0.0665,0.16899999999999998,0.14533333333333334,I need feedback on my progress
0.2766666666666666,0.06680000000000001,0.1275,0.129,0.16133333333333333,I need feedback on my progress
0.3006666666666667,0.08639999999999999,0.133,0.131,0.16999999999999998,I need feedback on my progress
0.32000000000000006,0.1016,0.11699999999999999,0.142,0.17866666666666667,I need feedback on my progress
0.33866666666666667,0.0548,0.14750000000000002,0.137,0.16733333333333336,I need feedback on my progress
0.2926666666666667,0.09119999999999999,0.1925,0.137,0.19666666666666668,I need feedback on my progress
0.25266666666666665,0.07919999999999999,0.184,0.164,0.22400000000000003,I need feedback on my progress
0.2673333333333333,0.09920000000000001,0.1795,0.16,0.18133333333333335,I need feedback on my progress
0.3066666666666667,0.13760000000000003,0.197,0.154,0.16,I need feedback on my progress
0.23266666666666666,0.1308,0.203,0.16999999999999998,0.15200000000000002,I need feedback on my progress
0.22533333333333333,0.1144,0.17650000000000002,0.179,0.16799999999999998,I need feedback on my progress
0.2313333333333333,0.12480000000000001,0.16449999999999998,0.174,0.168,I need feedback on my progress
0.22,0.12440000000000001,0.15499999999999997,0.151,0.16133333333333333,I need feedback on my progress
0.24333333333333332,0.14079999999999998,0.185,0.185,0.14866666666666667,I need feedback on my progress
0.2326666666666667,0.1532,0.1685,0.185,0.13466666666666666,I need feedback on my progress
0.2573333333333333,0.1208,0.128,0.15799999999999997,0.14666666666666667,I need feedback on my progress
0.2613333333333333,0.1336,0.11649999999999998,0.14700000000000002,0.15933333333333335,I need feedback on my progress
0.2946666666666667,0.1428,0.07699999999999999,0.135,0.14666666666666667,I need feedback on my progress
0.2773333333333333,0.12240000000000001,0.0775,0.158,0.15666666666666668,I need feedback on my progress
0.2273333333333333,0.11239999999999999,0.0615,0.129,0.156,I need feedback on my progress
0.15666666666666668,0.11960000000000001,0.08449999999999999,0.143,0.174,I need feedback on my progress
0.24400000000000002,0.1284,0.098,0.174,0.17066666666666666,I need feedback on my progress
0.24133333333333334,0.12080000000000002,0.094,0.162,0.15933333333333335,I need feedback on my progress
0.258,0.13040000000000002,0.094,0.148,0.15666666666666668,I need feedback on my progress
0.294,0.1276,0.10200000000000001,0.173,0.14466666666666667,I need feedback on my progress
0.24266666666666667,0.11599999999999999,0.08700000000000001,0.155,0.16066666666666668,I need feedback on my progress
0.23999999999999996,0.15919999999999998,0.083,0.184,0.15333333333333332,I need feedback on my progress
0.23466666666666666,0.1412,0.06799999999999999,0.186,0.154,I need feedback on my progress
0.23333333333333334,0.13,0.0925,0.16999999999999998,0.16,I need feedback on my progress
0.23,0.146,0.0745,0.186,0.164,I need feedback on my progress
0.22933333333333333,0.1596,0.056999999999999995,0.179,0.15200000000000002,I need feedback on my progress
0.22933333333333333,0.1352,0.08049999999999999,0.164,0.14933333333333335,I need feedback on my progress
0.2033333333333333,0.15039999999999998,0.0915,0.152,0.13,I need feedback on my progress
0.23066666666666666,0.146,0.083,0.153,0.146,I need feedback on my progress
0.19133333333333333,0.1496,0.082,0.158,0.13733333333333334,I need feedback on my progress
0.21333333333333335,0.1524,0.082,0.153,0.15066666666666664,I need feedback on my progress
0.22,0.15280000000000002,0.087,0.143,0.164,I need feedback on my progress
0.2,0.1424,0.08349999999999999,0.157,0.13333333333333333,I need feedback on my progress
0.20466666666666666,0.13,0.077,0.158,0.14533333333333334,I need feedback on my progress
0.24933333333333332,0.1544,0.084,0.152,0.11933333333333333,I need feedback on my progress
0.2693333333333333,0.1588,0.082,0.14700000000000002,0.12733333333333333,I need feedback on my progress
0.226,0.16360000000000002,0.10200000000000001,0.16,0.126,I need feedback on my progress
0.10133333333333333,0.2632,0.145,0.182,0.12266666666666666,I need feedback on my progress
0.09466666666666666,0.26,0.14100000000000001,0.207,0.10933333333333334,I need feedback on my progress
0.13666666666666666,0.2832,0.14750000000000002,0.194,0.10733333333333332,I need feedback on my progress
0.10933333333333334,0.28400000000000003,0.10700000000000001,0.175,0.126,I need feedback on my progress
0.1673333333333333,0.2236,0.13199999999999998,0.147,0.066,I need feedback on my progress
0.206,0.24359999999999998,0.152,0.158,0.04466666666666667,I need feedback on my progress
0.20066666666666666,0.23600000000000002,0.15549999999999997,0.154,0.06666666666666667,I need feedback on my progress
0.14400000000000002,0.2376,0.14150000000000001,0.155,0.056,I need feedback on my progress
0.15933333333333335,0.2104,0.139,0.194,0.052000000000000005,I need feedback on my progress
0.16999999999999998,0.22,0.10500000000000001,0.176,0.066,I need feedback on my progress
0.15866666666666665,0.158,0.095,0.19,0.058,I need feedback on my progress
0.18933333333333333,0.19,0.157,0.187,0.04733333333333333,I need feedback on my progress
0.12333333333333334,0.16,0.133,0.198,0.066,I need feedback on my progress
0.08933333333333332,0.1624,0.145,0.217,0.10066666666666667,I need feedback on my progress
0.13733333333333334,0.1484,0.1145,0.221,0.11466666666666668,I need feedback on my progress
0.15733333333333335,0.1108,0.1155,0.21600000000000003,0.14133333333333334,I need feedback on my progress
0.138,0.10720000000000002,0.10700000000000001,0.193,0.13733333333333334,I need feedback on my progress
0.14133333333333334,0.0928,0.1265,0.21800000000000003,0.14533333333333331,I need feedback on my progress
0.14533333333333334,0.11199999999999999,0.1365,0.219,0.15066666666666664,I need feedback on my progress
0.162,0.134,0.1305,0.202,0.16999999999999998,I need feedback on my progress
0.11066666666666668,0.12440000000000001,0.1165,0.194,0.17333333333333334,I need feedback on my progress
0.09066666666666666,0.11600000000000002,0.123,0.197,0.18333333333333332,I need feedback on my progress
0.09466666666666666,0.12360000000000002,0.12449999999999999,0.16299999999999998,0.18666666666666665,I need feedback on my progress
0.13866666666666666,0.09119999999999999,0.11399999999999999,0.181,0.15200000000000002,I need feedback on my progress
0.11933333333333333,0.10200000000000004,0.10500000000000001,0.21100000000000002,0.13733333333333334,I need feedback on my progress
0.088,0.10600000000000001,0.1285,0.202,0.156,I need feedback on my progress
0.08600000000000001,0.0924,0.11750000000000001,0.22000000000000003,0.16933333333333334,I need feedback on my progress
0.10866666666666666,0.09759999999999999,0.15,0.21800000000000003,0.14266666666666666,I need feedback on my progress
0.07466666666666666,0.1044,0.1165,0.22400000000000003,0.136,I need feedback on my progress
0.10733333333333334,0.09480000000000001,0.11399999999999999,0.197,0.132,I need feedback on my progress
0.13,0.10200000000000001,0.12449999999999999,0.24299999999999997,0.14133333333333334,I need feedback on my progress
0.06866666666666667,0.13399999999999998,0.1275,0.256,0.12200000000000001,I need feedback on my progress
0.10666666666666667,0.12079999999999998,0.128,0.24699999999999997,0.12533333333333332,I need feedback on my progress
0.12733333333333335,0.1744,0.143,0.20700000000000002,0.14666666666666664,I need feedback on my progress
0.10733333333333334,0.15960000000000002,0.155,0.22999999999999998,0.15200000000000002,I need feedback on my progress
0.15733333333333335,0.134,0.16899999999999998,0.182,0.1366666666666667,I need feedback on my progress
0.14933333333333332,0.12040000000000001,0.156,0.191,0.11533333333333333,I need feedback on my progress
0.14333333333333334,0.13,0.1305,0.183,0.11466666666666668,I need feedback on my progress
0.12066666666666667,0.1016,0.1305,0.174,0.11600000000000002,I need feedback on my progress
0.17333333333333334,0.12,0.12450000000000001,0.122,0.14533333333333331,I need feedback on my progress
0.26199999999999996,0.11800000000000001,0.1105,0.141,0.156,I need feedback on my progress
0.2,0.12719999999999998,0.11850000000000001,0.155,0.11733333333333335,I need feedback on my progress
0.25666666666666665,0.1264,0.08249999999999999,0.128,0.13266666666666665,I need feedback on my progress
0.22800000000000004,0.096,0.08399999999999999,0.11099999999999999,0.12266666666666667,I need feedback on my progress
0.22733333333333333,0.10880000000000001,0.093,0.10699999999999998,0.13266666666666668,I need feedback on my progress
0.25066666666666665,0.1048,0.087,0.11600000000000002,0.12533333333333335,I need feedback on my progress
0.3013333333333333,0.1072,0.094,0.11200000000000002,0.13933333333333336,I need feedback on my progress
0.2813333333333333,0.1164,0.084,0.124,0.09733333333333333,I need feedback on my progress
0.292,0.11760000000000001,0.1165,0.15,0.10733333333333334,I need feedback on my progress
0.316,0.16920000000000002,0.12149999999999998,0.121,0.11000000000000001,I need feedback on my progress
0.26199999999999996,0.14279999999999998,0.11750000000000001,0.152,0.08466666666666667,I need feedback on my progress
0.31400000000000006,0.1472,0.0445,0.158,0.15066666666666667,I need feedback on my progress
0.2833333333333333,0.16759999999999997,0.0765,0.199,0.18133333333333335,I need feedback on my progress
0.2813333333333333,0.15719999999999998,0.07300000000000001,0.191,0.1753333333333333,I need feedback on my progress
0.2946666666666667,0.17679999999999998,0.045,0.181,0.19466666666666665,I need feedback on my progress
0.28200000000000003,0.16240000000000002,0.061999999999999986,0.16899999999999998,0.18666666666666665,I need feedback on my progress
0.2633333333333333,0.1604,0.05900000000000001,0.15999999999999998,0.19133333333333333,I need feedback on my progress
0.3173333333333333,0.1764,0.08800000000000001,0.134,0.16,I need feedback on my progress
0.3013333333333333,0.1772,0.08399999999999999,0.158,0.158,I need feedback on my progress
0.35333333333333333,0.17799999999999996,0.088,0.135,0.15133333333333335,I need feedback on my progress
0.33666666666666667,0.1424,0.06100000000000001,0.11400000000000002,0.14533333333333331,I need feedback on my progress
0.36466666666666664,0.14919999999999997,0.0645,0.10400000000000001,0.16066666666666668,I need feedback on my progress
0.296,0.15319999999999998,0.0635,0.089,0.166,I need feedback on my progress
0.32000000000000006,0.1928,0.0685,0.10800000000000001,0.16,I need feedback on my progress
0.312,0.154,0.05450000000000001,0.092,0.17866666666666664,I need feedback on my progress
0.2946666666666667,0.1484,0.0495,0.096,0.182,I need feedback on my progress
0.33266666666666667,0.1704,0.0365,0.099,0.17600000000000002,I need feedback on my progress
0.32866666666666666,0.18560000000000001,0.0355,0.093,0.1726666666666667,I need feedback on my progress
0.32133333333333336,0.1816,0.036,0.06599999999999999,0.194,I need feedback on my progress
0.33799999999999997,0.1812,0.05500000000000001,0.074,0.18133333333333332,I need feedback on my progress
0.31933333333333336,0.1764,0.038,0.06899999999999999,0.20800000000000002,I need feedback on my progress
0.3506666666666666,0.20279999999999998,0.077,0.076,0.19866666666666666,I need feedback on my progress
0.422,0.15960000000000002,0.0765,0.072,0.12733333333333335,I need feedback on my progress
0.368,0.17679999999999998,0.061,0.08600000000000001,0.15666666666666668,I need feedback on my progress
0.32066666666666666,0.20440000000000003,0.044,0.05500000000000001,0.206,I need feedback on my progress
0.37466666666666665,0.17400000000000002,0.052000000000000005,0.06999999999999999,0.18333333333333332,I need feedback on my progress
0.388,0.174,0.0775,0.087,0.13666666666666666,I need feedback on my progress
0.31799999999999995,0.2032,0.0715,0.079,0.164,I need feedback on my progress
0.30666666666666664,0.17240000000000003,0.028499999999999998,0.071,0.23399999999999999,I need feedback on my progress
0.30866666666666664,0.1616,0.037,0.056999999999999995,0.20266666666666666,I need feedback on my progress
0.29666666666666663,0.1736,0.048,0.05700000000000001,0.212,I need feedback on my progress
0.31933333333333336,0.17120000000000002,0.05800000000000001,0.046,0.15066666666666664,I need feedback on my progress
0.2846666666666667,0.1796,0.052500000000000005,0.079,0.18666666666666665,I need feedback on my progress
0.31266666666666665,0.2,0.0405,0.094,0.19933333333333333,I need feedback on my progress
0.29133333333333333,0.18960000000000002,0.0225,0.076,0.19933333333333333,I need feedback on my progress
0.27466666666666667,0.1996,0.028500000000000004,0.05600000000000001,0.232,I need feedback on my progress
0.3313333333333333,0.17079999999999998,0.027000000000000003,0.04,0.232,I need feedback on my progress
0.41866666666666663,0.1432,0.05650000000000001,0.064,0.15266666666666667,I need feedback on my progress
0.3486666666666667,0.17679999999999998,0.0465,0.033,0.23533333333333334,I need feedback on my progress
0.3186666666666666,0.1772,0.021,0.016,0.23333333333333334,I need feedback on my progress
0.39266666666666666,0.16240000000000002,0.08299999999999999,0.034,0.12466666666666668,I need feedback on my progress
0.3473333333333333,0.1784,0.062,0.022000000000000002,0.21066666666666667,I need feedback on my progress
0.31,0.19440000000000002,0.028999999999999998,0.023,0.20933333333333332,I need feedback on my progress
0.42,0.1508,0.10600000000000001,0.043,0.10733333333333332,I need feedback on my progress
0.32266666666666666,0.198,0.046,0.04,0.1733333333333333,I need feedback on my progress
0.2846666666666667,0.17,0.0465,0.036000000000000004,0.2313333333333333,I need feedback on my progress
0.31933333333333336,0.16879999999999998,0.016,0.009,0.21333333333333335,I need feedback on my progress
0.3333333333333333,0.1408,0.09,0.027000000000000003,0.13666666666666666,I need feedback on my progress
0.3233333333333333,0.18280000000000002,0.048,0.019999999999999997,0.19466666666666665,I need feedback on my progress
0.3106666666666667,0.182,0.0155,0.025,0.29600000000000004,I need feedback on my progress
0.32266666666666666,0.2112,0.04,0.024,0.27466666666666667,I need feedback on my progress
0.38599999999999995,0.1752,0.07849999999999999,0.016999999999999998,0.154,I need feedback on my progress
0.3453333333333333,0.174,0.05449999999999999,0.006,0.22466666666666668,I need feedback on my progress
0.29600000000000004,0.1868,0.0325,0.007000000000000001,0.2653333333333333,I need feedback on my progress
0.362,0.1752,0.096,0.020999999999999998,0.13533333333333336,I need feedback on my progress
0.28800000000000003,0.1944,0.05,0.040999999999999995,0.25466666666666665,I need feedback on my progress
0.30133333333333334,0.1928,0.043500000000000004,0.0,0.2506666666666667,I need feedback on my progress
0.3453333333333333,0.15439999999999998,0.08499999999999999,0.001,0.14733333333333334,I need feedback on my progress
0.30533333333333335,0.1524,0.047,0.004,0.18933333333333333,I need feedback on my progress
0.3366666666666667,0.14600000000000002,0.10350000000000001,0.037,0.10466666666666666,I need feedback on my progress
0.3426666666666666,0.1824,0.0505,0.019,0.20400000000000001,I need feedback on my progress
0.284,0.16399999999999998,0.033499999999999995,0.020999999999999998,0.24133333333333334,I need feedback on my progress
0.366,0.1736,0.081,0.048,0.12266666666666667,I need feedback on my progress
0.316,0.1956,0.05600000000000001,0.015,0.19666666666666668,I need feedback on my progress
0.2946666666666667,0.184,0.05550000000000001,0.016999999999999998,0.19533333333333333,I need feedback on my progress
0.338,0.17,0.12050000000000001,0.034999999999999996,0.10800000000000001,I need feedback on my progress
0.29866666666666664,0.1832,0.057999999999999996,0.027999999999999997,0.2,I need feedback on my progress
0.32133333333333336,0.18600000000000003,0.056999999999999995,0.036,0.21866666666666668,I need feedback on my progress
0.3026666666666667,0.1868,0.0465,0.01,0.2373333333333333,I need feedback on my progress
0.3406666666666667,0.1536,0.1005,0.005,0.11800000000000001,I need feedback on my progress
0.31333333333333335,0.192,0.0465,0.016999999999999998,0.21933333333333332,I need feedback on my progress
0.292,0.2016,0.062,0.028000000000000004,0.2033333333333333,I need feedback on my progress
0.34933333333333333,0.16880000000000003,0.131,0.063,0.10133333333333333,I need feedback on my progress
0.336,0.1656,0.054000000000000006,0.013000000000000001,0.19933333333333333,I need feedback on my progress
0.2833333333333333,0.18359999999999999,0.0225,0.001,0.21466666666666664,I need feedback on my progress
0.37266666666666665,0.1616,0.06799999999999999,0.041,0.11999999999999998,I need feedback on my progress
0.3313333333333333,0.1772,0.031,0.03,0.18666666666666665,I need feedback on my progress
0.26866666666666666,0.1956,0.045,0.004,0.21866666666666665,I need feedback on my progress
0.3546666666666667,0.1664,0.0645,0.031,0.12066666666666667,I need feedback on my progress
0.29266666666666663,0.19640000000000002,0.034499999999999996,0.044,0.22533333333333333,I need feedback on my progress
0.26266666666666666,0.1628,0.044,0.024,0.222,I need feedback on my progress
0.31599999999999995,0.1672,0.088,0.06999999999999999,0.146,I need feedback on my progress
0.3173333333333333,0.19720000000000001,0.051000000000000004,0.05,0.142,I need feedback on my progress
0.328,0.19640000000000002,0.020499999999999997,0.043,0.17266666666666666,I need feedback on my progress
0.35466666666666663,0.17959999999999998,0.04,0.036,0.15466666666666665,I need feedback on my progress
0.3173333333333333,0.14520000000000002,0.031,0.024,0.2,I need feedback on my progress
0.3446666666666667,0.17920000000000003,0.0325,0.01,0.258,I need feedback on my progress
0.29133333333333333,0.1808,0.0425,0.003,0.256,I need feedback on my progress
0.3473333333333334,0.1376,0.0425,0.009,0.18733333333333332,I need feedback on my progress
0.3433333333333334,0.2004,0.0435,0.0,0.26466666666666666,I need feedback on my progress
0.3106666666666666,0.2112,0.0105,0.0,0.25666666666666665,I need feedback on my progress
0.378,0.1376,0.0375,0.0,0.202,I need feedback on my progress
0.324,0.1112,0.015,0.001,0.16133333333333333,I need feedback on my progress
0.33066666666666666,0.19160000000000005,0.016,0.002,0.22266666666666665,I need feedback on my progress
0.316,0.1832,0.025,0.0,0.23933333333333331,I need feedback on my progress
0.3233333333333333,0.17800000000000002,0.0495,0.005,0.16266666666666665,I need feedback on my progress
0.3026666666666666,0.19479999999999997,0.0325,0.0,0.25533333333333336,I need feedback on my progress
0.2773333333333333,0.18479999999999996,0.025,0.0,0.27066666666666667,I need feedback on my progress
0.3106666666666667,0.18280000000000002,0.052000000000000005,0.0,0.18333333333333332,I need feedback on my progress
0.308,0.2028,0.0195,0.0,0.30333333333333334,I need feedback on my progress
0.37866666666666665,0.15600000000000003,0.05449999999999999,0.0,0.192,I need feedback on my progress
